name,year,age,team,pos,uniform_number,g,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
Keenan Allen,2024,32,CHI,WR,13,1,1,11,4,29,7.3,0,2,36.4,9,4.0,29.0,36.4%,2.6,,,0,,,,,,,4,7.3,29,0,0,,
Marcell Ateman,2019,25,OAK,WR,88,11,0,10,5,116,23.2,0,4,50.0,36,0.5,10.5,50.0%,11.6,,,0,,,,,,,5,23.2,116,0,1,1
Marcell Ateman,2021,27,LVR,WR,88,1,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,0
Tutu Atwell,2021,22,LAR,WR,15,8,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,1,0
Tutu Atwell,2022,23,LAR,WR,15,13,4,35,18,298,16.6,1,11,40.0,62,1.4,22.9,51.4%,8.5,9,34,1,2,66.7,11,3.8,2.6,0.7,27,12.3,332,2,0,3
Tutu Atwell,2023,24,LAR,WR,5,16,14,67,39,483,12.4,3,26,47.8,44,2.4,30.2,58.2%,7.2,5,31,0,2,60.0,22,6.2,1.9,0.3,44,11.7,514,3,0,5
Tutu Atwell,2024,25,LAR,WR,5,2,0,4,3,48,16.0,0,3,75.0,21,1.5,24.0,75.0%,12.0,,,0,,,,,,,3,16.0,48,0,0,
Calvin Austin,2023,24,PIT,WR,19,17,1,30,17,180,10.6,1,7,40.0,72,1.0,10.6,56.7%,6.0,11,57,1,4,63.6,12,5.2,3.4,0.6,28,8.5,237,2,2,2
Calvin Austin,2024,25,PIT,WR,19,2,0,4,2,13,6.5,0,1,50.0,7,1.0,6.5,50.0%,3.3,,,0,,,,,,,2,6.5,13,0,0,
Andre Baccellia,2022,25,ARI,WR,82,8,0,10,7,45,6.4,0,4,50.0,11,0.9,5.6,70.0%,4.5,,,0,,,,,,,7,6.4,45,0,0,0
Andre Baccellia,2023,26,ARI,WR,82,5,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,0
Daylen Baldwin,2022,23,CLE,WR,17,1,0,2,2,25,12.5,0,2,100.0,15,2.0,25.0,100.0%,12.5,,,0,,,,,,,2,12.5,25,0,0,0
Michael Bandy,2021,24,LAC,WR,83,1,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,0
Michael Bandy,2022,25,LAC,WR,83,10,2,21,10,89,8.9,0,5,33.3,25,1.0,8.9,47.6%,4.2,,,0,,,,,,,10,8.9,89,0,0,1
Michael Bandy,2023,26,DEN,WR,83,1,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,0
Rashod Bateman,2021,22,BAL,WR,12,12,4,68,46,515,11.2,1,29,58.8,36,3.8,42.9,67.6%,7.6,,,0,,,,,,,46,11.2,515,1,0,4
Rashod Bateman,2022,23,BAL,WR,12,6,5,28,15,285,19.0,2,7,42.9,75,2.5,47.5,53.6%,10.2,,,0,,,,,,,15,19.0,285,2,1,3
Rashod Bateman,2023,24,BAL,WR,7,16,12,56,32,367,11.5,1,20,50.0,29,2.0,22.9,57.1%,6.6,1,18,0,1,100.0,18,18.0,1.1,0.1,33,11.7,385,1,0,4
Rashod Bateman,2024,25,BAL,WR,7,2,1,9,5,93,18.6,0,4,44.4,38,2.5,46.5,55.6%,10.3,,,0,,,,,,,5,18.6,93,0,0,
Cole Beasley,2019,30,BUF,WR,10,15,10,106,67,778,11.6,6,37,55.7,51,4.5,51.9,63.2%,7.3,,,0,,,,,,,67,11.6,778,6,0,6,
Cole Beasley,2020,31,BUF,WR,11,15,10,107,82,967,11.8,4,53,68.2,35,5.5,64.5,76.6%,9.0,,,0,,,,,,,82,11.8,967,4,0,9,AP2
Cole Beasley,2021,32,BUF,WR,11,16,8,112,82,693,8.5,1,34,57.1,29,5.1,43.3,73.2%,6.2,,,0,,,,,,,82,8.5,693,1,1,7,
Cole Beasley,2022,33,2TM,WR,,4,1,7,6,35,5.8,0,1,42.9,9,1.5,8.8,85.7%,5.0,,,0,,,,,,,6,5.8,35,0,0,0,
Odell Beckham Jr.,2019,27,CLE,WR,13,16,15,133,74,1035,14.0,4,44,46.6,89,4.6,64.7,55.6%,7.8,3,10,0,1,66.7,11,3.3,0.6,0.2,77,13.6,1045,4,1,9,
Odell Beckham Jr.,2020,28,CLE,WR,13,7,7,43,23,319,13.9,3,17,44.2,43,3.3,45.6,53.5%,7.4,3,72,1,2,66.7,50,24.0,10.3,0.4,26,15.0,391,4,0,4,
Odell Beckham Jr.,2021,29,2TM,WR,,14,13,82,44,537,12.2,5,27,48.8,54,3.1,38.4,53.7%,6.5,2,14,0,1,50.0,10,7.0,1.0,0.1,46,12.0,551,5,0,5,
Odell Beckham Jr.,2022,,Missed season - Did not sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odell Beckham Jr.,2023,31,BAL,WR,3,14,6,64,35,565,16.1,3,27,50.0,51,2.5,40.4,54.7%,8.8,,,0,,,,,,,35,16.1,565,3,1,6,
David Bell,2022,22,CLE,WR,18,16,3,35,24,214,8.9,0,7,40.0,20,1.5,13.4,68.6%,6.1,,,0,,,,,,,24,8.9,214,0,0,2
David Bell,2023,23,CLE,WR,18,15,3,23,14,167,11.9,3,9,47.8,41,0.9,11.1,60.9%,7.3,,,0,,,,,,,14,11.9,167,3,0,1
David Bell,2024,24,CLE,WR,18,1,0,3,3,27,9.0,0,1,33.3,12,3.0,27.0,100.0%,9.0,,,0,,,,,,,3,9.0,27,0,0,
Ronnie Bell,2023,23,SFO,WR,10,17,0,13,6,68,11.3,3,5,46.2,20,0.4,4.0,46.2%,5.2,,,0,,,,,,,6,11.3,68,3,1,1
Ronnie Bell,2024,24,SFO,WR,10,2,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,
Braxton Berrios,2019,24,NYJ,WR,10,16,0,13,6,115,19.2,0,3,30.8,69,0.4,7.2,46.2%,8.8,,,0,,,,,,,6,19.2,115,0,1,1,
Braxton Berrios,2020,25,NYJ,WR,10,16,2,55,37,394,10.6,3,19,49.1,43,2.3,24.6,67.3%,7.2,3,29,0,1,33.3,15,9.7,1.8,0.2,40,10.6,423,3,0,3,
Braxton Berrios,2021,26,NYJ,WR,10,16,1,65,46,431,9.4,2,21,50.8,46,2.9,26.9,70.8%,6.6,7,40,2,3,85.7,11,5.7,2.5,0.4,53,8.9,471,4,1,5,AP1
Braxton Berrios,2022,27,NYJ,WR,10,17,2,32,18,145,8.1,0,8,34.4,25,1.1,8.5,56.3%,4.5,9,91,2,5,55.6,25,10.1,5.4,0.5,27,8.7,236,2,1,1,
Braxton Berrios,2023,28,MIA,WR,0,16,1,33,27,238,8.8,1,15,57.6,22,1.7,14.9,81.8%,7.2,1,11,0,1,100.0,11,11.0,0.7,0.1,28,8.9,249,1,1,2,
Braxton Berrios,2024,29,MIA,WR,0,2,0,3,0,0,,0,,0.0,0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,,0,0,,
