name,year,age,team,pos,uniform_number,g,gs,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
Elijah Mitchell,2023,25,SFO,RB,25,11,1,75,281,2,14,48.0,18,3.7,25.5,6.8,8,6,14,2.3,0,2,37.5,9,0.5,1.3,75.0%,1.8,81,3.6,295,2,0,2
Keaton Mitchell,2023,21,BAL,RB,34,8,2,47,396,2,19,68.1,60,8.4,49.5,5.9,11,9,93,10.3,0,5,63.6,32,1.1,11.6,81.8%,8.5,56,8.7,489,2,0,4
Joe Mixon,2019,23,CIN,RB,28,16,15,278,1137,5,56,45.3,41,4.1,71.1,17.4,45,35,287,8.2,3,14,51.1,33,2.2,17.9,77.8%,6.4,313,4.5,1424,8,0,7,
Joe Mixon,2020,24,CIN,RB,28,6,6,119,428,3,20,46.2,34,3.6,71.3,19.8,26,21,138,6.6,1,5,46.2,19,3.5,23.0,80.8%,5.3,140,4.0,566,4,1,3,
Joe Mixon,2021,25,CIN,RB,28,16,16,292,1205,13,60,49.7,32,4.1,75.3,18.3,48,42,314,7.5,3,11,43.8,52,2.6,19.6,87.5%,6.5,334,4.5,1519,16,2,10,PB
Joe Mixon,2022,26,CIN,RB,28,14,14,210,814,7,47,52.4,40,3.9,58.1,15.0,75,60,441,7.4,2,17,50.7,35,4.3,31.5,80.0%,5.9,270,4.6,1255,9,0,9,
Joe Mixon,2023,27,CIN,RB,28,17,17,257,1034,9,59,49.4,44,4.0,60.8,15.1,64,52,376,7.2,3,14,54.7,45,3.1,22.1,81.3%,5.9,309,4.6,1410,12,0,10,
Joe Mixon,2024,28,HOU,RB,28,2,2,39,184,1,10,51.3,16,4.7,92.0,19.5,8,6,44,7.3,0,2,50.0,11,3.0,22.0,75.0%,5.5,45,5.1,228,1,0,,
David Montgomery,2019,22,CHI,RB,32,16,8,242,889,6,50,43.4,55,3.7,55.6,15.1,35,25,185,7.4,1,7,42.9,30,1.6,11.6,71.4%,5.3,267,4.0,1074,7,2,6
David Montgomery,2020,23,CHI,RB,32,15,14,247,1070,8,59,46.2,80,4.3,71.3,16.5,68,54,438,8.1,2,25,55.9,28,3.6,29.2,79.4%,6.4,301,5.0,1508,10,1,10
David Montgomery,2021,24,CHI,RB,32,13,13,225,849,7,55,46.7,41,3.8,65.3,17.3,51,42,301,7.2,0,18,43.1,16,3.2,23.2,82.4%,5.9,267,4.3,1150,7,1,6
David Montgomery,2022,25,CHI,RB,32,16,16,201,801,5,41,44.8,28,4.0,50.1,12.6,40,34,316,9.3,1,10,50.0,32,2.1,19.8,85.0%,7.9,235,4.8,1117,6,2,8
David Montgomery,2023,26,DET,RB,5,14,14,219,1015,13,59,54.8,75,4.6,72.5,15.6,24,16,117,7.3,0,7,54.2,19,1.1,8.4,66.7%,4.9,235,4.8,1132,13,2,9
David Montgomery,2024,27,DET,RB,5,2,2,28,126,2,8,64.3,21,4.5,63.0,14.0,5,5,37,7.4,0,1,60.0,15,2.5,18.5,100.0%,7.4,33,4.9,163,2,0,
Zack Moss,2020,23,BUF,RB,20,13,0,112,481,4,30,50.9,31,4.3,37.0,8.6,18,14,95,6.8,1,5,55.6,20,1.1,7.3,77.8%,5.3,126,4.6,576,5,0,4
Zack Moss,2021,24,BUF,RB,20,13,0,96,345,4,22,49.0,17,3.6,26.5,7.4,32,23,197,8.6,1,12,53.1,24,1.8,15.2,71.9%,6.2,119,4.6,542,5,2,4
Zack Moss,2022,25,2TM,RB,,13,3,93,456,1,18,47.3,43,4.9,35.1,7.2,13,11,39,3.5,0,2,38.5,8,0.8,3.0,84.6%,3.0,104,4.8,495,1,1,3
Zack Moss,2023,26,IND,RB,21,14,8,183,794,5,43,49.2,56,4.3,56.7,13.1,37,27,192,7.1,2,10,35.1,26,1.9,13.7,73.0%,5.2,210,4.7,986,7,0,6
Zack Moss,2024,27,CIN,RB,31,2,2,21,78,1,6,47.6,16,3.7,39.0,10.5,5,3,30,10.0,0,2,40.0,13,1.5,15.0,60.0%,6.0,24,4.5,108,1,0,
Raheem Mostert,2019,27,SFO,RB,31,16,0,137,772,8,31,48.9,41,5.6,48.3,8.6,22,14,180,12.9,2,6,40.9,39,0.9,11.3,63.6%,8.2,151,6.3,952,10,2,8,
