name,year,age,team,pos,uniform_number,g,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
Nate Adkins,2023,24,DEN,TE,45,10,1,5,4,22,5.5,0,1,20.0,11,0.4,2.2,80.0%,4.4,,,0,,,,,,,4,5.5,22,0,0,0
Nate Adkins,2024,25,DEN,TE,45,2,2,1,0,0,,0,,0.0,0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,,0,0,
Jordan Akins,2019,27,HOU,TE,88,16,9,55,36,418,11.6,2,21,49.1,53,2.3,26.1,65.5%,7.6,,,0,,,,,,,36,11.6,418,2,0,4
Jordan Akins,2020,28,HOU,TE,88,13,5,49,37,403,10.9,1,20,65.3,26,2.8,31.0,75.5%,8.2,1,4,0,1,100.0,4,4.0,0.3,0.1,38,10.7,407,1,0,3
Jordan Akins,2021,29,HOU,TE,88,13,3,33,24,214,8.9,0,11,57.6,31,1.8,16.5,72.7%,6.5,1,3,0,1,100.0,3,3.0,0.2,0.1,25,8.7,217,0,2,2
Jordan Akins,2022,30,HOU,TE,88,15,3,54,37,495,13.4,5,23,53.7,46,2.5,33.0,68.5%,9.2,,,0,,,,,,,37,13.4,495,5,1,4
Jordan Akins,2023,31,CLE,TE,84,17,4,23,15,132,8.8,0,6,52.2,28,0.9,7.8,65.2%,5.7,,,0,,,,,,,15,8.8,132,0,0,1
Jordan Akins,2024,32,CLE,TE,88,2,0,5,4,37,9.3,0,2,60.0,13,2.0,18.5,80.0%,7.4,,,0,,,,,,,4,9.3,37,0,0,
Mo Alie-Cox,2019,26,IND,TE,81,16,2,11,8,93,11.6,0,5,63.6,21,0.5,5.8,72.7%,8.5,,,0,,,,,,,8,11.6,93,0,0,1
Mo Alie-Cox,2020,27,IND,TE,81,15,6,39,31,394,12.7,2,19,66.7,45,2.1,26.3,79.5%,10.1,,,0,,,,,,,31,12.7,394,2,1,4
Mo Alie-Cox,2021,28,IND,TE,81,17,7,45,24,316,13.2,4,14,42.2,37,1.4,18.6,53.3%,7.0,,,0,,,,,,,24,13.2,316,4,1,3
Mo Alie-Cox,2022,29,IND,TE,81,17,11,28,19,189,9.9,3,9,50.0,34,1.1,11.1,67.9%,6.8,,,0,,,,,,,19,9.9,189,3,1,1
Mo Alie-Cox,2023,30,IND,TE,81,17,7,22,13,161,12.4,3,9,45.5,35,0.8,9.5,59.1%,7.3,,,0,,,,,,,13,12.4,161,3,0,1
Mo Alie-Cox,2024,31,IND,TE,81,2,1,2,1,22,22.0,0,1,50.0,22,0.5,11.0,50.0%,11.0,,,0,,,,,,,1,22.0,22,0,0,
Erick All,2024,24,CIN,TE,83,2,1,4,4,32,8.0,0,1,75.0,19,2.0,16.0,100.0%,8.0,,,0,,,,,,,4,8.0,32,0,0,
Davis Allen,2023,22,LAR,TE,87,15,1,11,10,95,9.5,1,7,81.8,21,0.7,6.3,90.9%,8.6,,,0,,,,,,,10,9.5,95,1,0,1
Davis Allen,2024,23,LAR,TE,87,1,0,1,0,0,,0,,0.0,0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,,0,0,
Stephen Anderson,2019,26,LAC,TE,82,1,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,0
Stephen Anderson,2020,27,LAC,TE,82,16,3,11,8,106,13.3,0,7,63.6,23,0.5,6.6,72.7%,9.6,,,0,,,,,,,8,13.3,106,0,0,1
Stephen Anderson,2021,28,LAC,TE,82,17,4,19,16,165,10.3,1,9,63.2,34,0.9,9.7,84.2%,8.7,,,0,,,,,,,16,10.3,165,1,0,2
Stephen Anderson,2022,29,ARI,TE,89,16,0,7,3,9,3.0,0,,14.3,6,0.2,0.6,42.9%,1.3,,,0,,,,,,,3,3.0,9,0,0,0
Stephen Anderson,2023,30,LAC,TE,40,3,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,0
